#please cite:
#Zhou KR, Liu S, Cai L, et al. ENCORI: The Encyclopedia of RNA Interactomes.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0004692	hsa-miR-340-5p	ENSG00000136982	DSCC1	protein_coding	chr8	120847092	120847099	120847091	120847119	-	3	0	AGO1-4	1	0	0	1	1	0	0	3
MIMAT0004692	hsa-miR-340-5p	ENSG00000136982	DSCC1	protein_coding	chr8	120847155	120847183	120847155	120847183	-	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3
MIMAT0004954	hsa-miR-543	ENSG00000136982	DSCC1	protein_coding	chr8	120846970	120846975	120846969	120846997	-	5	0	AGO1-4,AGO2	1	0	0	1	0	0	0	5
MIMAT0005792	hsa-miR-320b	ENSG00000136982	DSCC1	protein_coding	chr8	120846955	120846960	120846954	120846982	-	5	0	AGO1-4,AGO2	1	0	1	1	1	0	0	2
MIMAT0005793	hsa-miR-320c	ENSG00000136982	DSCC1	protein_coding	chr8	120846955	120846960	120846954	120846982	-	5	0	AGO1-4,AGO2	1	0	1	1	1	0	0	6
MIMAT0006764	hsa-miR-320d	ENSG00000136982	DSCC1	protein_coding	chr8	120846955	120846960	120846954	120846982	-	5	0	AGO1-4,AGO2	1	0	1	1	1	0	0	2
MIMAT0018194	hsa-miR-3150b-3p	ENSG00000136982	DSCC1	protein_coding	chr8	120846607	120846612	120846606	120846634	-	4	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3
MIMAT0018194	hsa-miR-3150b-3p	ENSG00000136982	DSCC1	protein_coding	chr8	120847010	120847016	120847009	120847037	-	4	0	AGO1,AGO1-4	0	0	1	1	0	0	0	3
MIMAT0018944	hsa-miR-4429	ENSG00000136982	DSCC1	protein_coding	chr8	120846955	120846960	120846954	120846982	-	5	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1
MIMAT0019948	hsa-miR-4784	ENSG00000136982	DSCC1	protein_coding	chr8	120846607	120846612	120846606	120846634	-	4	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0
MIMAT0019948	hsa-miR-4784	ENSG00000136982	DSCC1	protein_coding	chr8	120847010	120847016	120847009	120847037	-	4	0	AGO1,AGO1-4	0	0	1	1	0	0	0	0
MIMAT0022724	hsa-miR-1277-5p	ENSG00000136982	DSCC1	protein_coding	chr8	120846847	120846875	120846847	120846875	-	1	0	AGO2	0	0	0	1	0	0	0	1
MIMAT0022724	hsa-miR-1277-5p	ENSG00000136982	DSCC1	protein_coding	chr8	120846893	120846921	120846893	120846921	-	3	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	1
MIMAT0022724	hsa-miR-1277-5p	ENSG00000136982	DSCC1	protein_coding	chr8	120846943	120846971	120846943	120846971	-	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1
MIMAT0022724	hsa-miR-1277-5p	ENSG00000136982	DSCC1	protein_coding	chr8	120850500	120850528	120850500	120850528	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1
