#please cite:
#Zhou KR, Liu S, Cai L, et al. ENCORI: The Encyclopedia of RNA Interactomes.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000728	hsa-miR-375	ENSG00000088325	TPX2	protein_coding	chr20	30389327	30389332	30389327	30389332	+	5	1	AGO1-4,AGO2	1	0	0	0	0	0	0	9
MIMAT0000735	hsa-miR-380-3p	ENSG00000088325	TPX2	protein_coding	chr20	30389064	30389069	30389064	30389069	+	8	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0001627	hsa-miR-433-3p	ENSG00000088325	TPX2	protein_coding	chr20	30389096	30389101	30389081	30389102	+	11	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	0	0	3
MIMAT0002171	hsa-miR-410-3p	ENSG00000088325	TPX2	protein_coding	chr20	30389155	30389160	30389155	30389160	+	13	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0002175	hsa-miR-485-5p	ENSG00000088325	TPX2	protein_coding	chr20	30354461	30354482	30354461	30354482	+	2	0	AGO1-4	0	1	0	0	0	0	0	4
MIMAT0002175	hsa-miR-485-5p	ENSG00000088325	TPX2	protein_coding	chr20	30389460	30389465	30389460	30389465	+	4	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0002807	hsa-miR-491-5p	ENSG00000088325	TPX2	protein_coding	chr20	30389245	30389251	30389231	30389252	+	7	0	AGO1,AGO1-4,AGO2	1	0	1	0	1	0	0	8
MIMAT0002817	hsa-miR-495-3p	ENSG00000088325	TPX2	protein_coding	chr20	30389045	30389050	30389045	30389050	+	5	0	AGO1-4	1	0	0	0	0	0	0	3
MIMAT0002821	hsa-miR-181d-5p	ENSG00000088325	TPX2	protein_coding	chr20	30389098	30389105	30389083	30389106	+	11	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	0	0	5
MIMAT0002826	hsa-miR-515-5p	ENSG00000088325	TPX2	protein_coding	chr20	30382280	30382308	30382280	30382308	+	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1
MIMAT0002826	hsa-miR-515-5p	ENSG00000088325	TPX2	protein_coding	chr20	30386221	30386249	30386221	30386249	+	1	0	AGO2	0	0	0	1	0	0	0	1
MIMAT0002826	hsa-miR-515-5p	ENSG00000088325	TPX2	protein_coding	chr20	30388970	30388975	30388948	30388976	+	4	0	AGO1-4,AGO2	1	0	0	1	0	0	0	1
MIMAT0002828	hsa-miR-519e-5p	ENSG00000088325	TPX2	protein_coding	chr20	30382280	30382308	30382280	30382308	+	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2
MIMAT0002828	hsa-miR-519e-5p	ENSG00000088325	TPX2	protein_coding	chr20	30386221	30386249	30386221	30386249	+	1	0	AGO2	0	0	0	1	0	0	0	2
MIMAT0002828	hsa-miR-519e-5p	ENSG00000088325	TPX2	protein_coding	chr20	30388948	30388976	30388948	30388976	+	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2
MIMAT0002859	hsa-miR-516b-5p	ENSG00000088325	TPX2	protein_coding	chr20	30388986	30388992	30388986	30388992	+	6	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	2
MIMAT0002880	hsa-miR-508-3p	ENSG00000088325	TPX2	protein_coding	chr20	30389329	30389334	30389329	30389334	+	5	1	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0002890	hsa-miR-299-5p	ENSG00000088325	TPX2	protein_coding	chr20	30389136	30389141	30389136	30389141	+	15	1	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0003244	hsa-miR-579-3p	ENSG00000088325	TPX2	protein_coding	chr20	30389320	30389325	30389320	30389325	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0003289	hsa-miR-620	ENSG00000088325	TPX2	protein_coding	chr20	30388985	30388990	30388985	30388990	+	5	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0003338	hsa-miR-660-5p	ENSG00000088325	TPX2	protein_coding	chr20	30389159	30389164	30389159	30389164	+	13	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0003339	hsa-miR-421	ENSG00000088325	TPX2	protein_coding	chr20	30389045	30389052	30389045	30389052	+	5	0	AGO1-4	1	0	0	0	0	0	0	1
MIMAT0004185	hsa-miR-802	ENSG00000088325	TPX2	protein_coding	chr20	30389125	30389130	30389125	30389130	+	13	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0004692	hsa-miR-340-5p	ENSG00000088325	TPX2	protein_coding	chr20	30389154	30389159	30389154	30389159	+	13	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0004692	hsa-miR-340-5p	ENSG00000088325	TPX2	protein_coding	chr20	30389374	30389379	30389374	30389379	+	10	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	1
MIMAT0004797	hsa-miR-582-3p	ENSG00000088325	TPX2	protein_coding	chr20	30389040	30389045	30389040	30389045	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0004809	hsa-miR-628-5p	ENSG00000088325	TPX2	protein_coding	chr20	30389194	30389200	30389193	30389200	+	13	0	AGO1-4,AGO2	1	0	1	0	0	0	0	11
MIMAT0004985	hsa-miR-942-5p	ENSG00000088325	TPX2	protein_coding	chr20	30382237	30382265	30382237	30382265	+	6	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	0
MIMAT0004985	hsa-miR-942-5p	ENSG00000088325	TPX2	protein_coding	chr20	30385278	30385306	30385278	30385306	+	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	0
MIMAT0004985	hsa-miR-942-5p	ENSG00000088325	TPX2	protein_coding	chr20	30386193	30386221	30386193	30386221	+	1	0	AGO2	0	0	0	1	0	0	0	0
MIMAT0004985	hsa-miR-942-5p	ENSG00000088325	TPX2	protein_coding	chr20	30386223	30386251	30386223	30386251	+	1	0	AGO2	0	0	0	1	0	0	0	0
MIMAT0005789	hsa-miR-513c-5p	ENSG00000088325	TPX2	protein_coding	chr20	30389049	30389054	30389049	30389054	+	5	0	AGO1-4	1	0	0	0	0	0	0	7
MIMAT0005795	hsa-miR-1323	ENSG00000088325	TPX2	protein_coding	chr20	30389041	30389048	30389041	30389048	+	5	0	AGO1-4	1	0	0	0	0	0	0	1
MIMAT0005795	hsa-miR-1323	ENSG00000088325	TPX2	protein_coding	chr20	30389588	30389593	30389588	30389593	+	1	0	AGO1-4	1	0	0	0	0	0	0	1
MIMAT0005884	hsa-miR-1294	ENSG00000088325	TPX2	protein_coding	chr20	30389411	30389417	30389390	30389418	+	4	0	AGO1-4,AGO2	1	0	1	1	0	0	0	4
MIMAT0005884	hsa-miR-1294	ENSG00000088325	TPX2	protein_coding	chr20	30389462	30389467	30389440	30389468	+	5	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	4
MIMAT0005886	hsa-miR-1297	ENSG00000088325	TPX2	protein_coding	chr20	30389021	30389027	30389012	30389028	+	7	0	AGO1-4,AGO2	1	0	0	0	1	0	0	1
MIMAT0005919	hsa-miR-548o-3p	ENSG00000088325	TPX2	protein_coding	chr20	30389041	30389048	30389041	30389048	+	5	0	AGO1-4	1	0	0	0	0	0	0	0
MIMAT0005919	hsa-miR-548o-3p	ENSG00000088325	TPX2	protein_coding	chr20	30389588	30389593	30389588	30389593	+	1	0	AGO1-4	1	0	0	0	0	0	0	0
MIMAT0005924	hsa-miR-1270	ENSG00000088325	TPX2	protein_coding	chr20	30388985	30388990	30388985	30388990	+	5	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0005955	hsa-miR-1197	ENSG00000088325	TPX2	protein_coding	chr20	30389349	30389354	30389349	30389354	+	8	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	0
MIMAT0011778	hsa-miR-2278	ENSG00000088325	TPX2	protein_coding	chr20	30388923	30388929	30388923	30388929	+	9	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000088325	TPX2	protein_coding	chr20	30389244	30389250	30389223	30389251	+	8	0	AGO1,AGO1-4,AGO2	0	1	1	1	0	0	0	0
MIMAT0018003	hsa-miR-3622a-5p	ENSG00000088325	TPX2	protein_coding	chr20	30389005	30389011	30389005	30389011	+	6	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	4
MIMAT0019704	hsa-miR-4644	ENSG00000088325	TPX2	protein_coding	chr20	30389229	30389250	30389229	30389250	+	8	0	AGO1,AGO1-4,AGO2	0	1	0	0	0	0	0	0
