#please cite:
#Zhou KR, Liu S, Cai L, et al. ENCORI: The Encyclopedia of RNA Interactomes.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000722	hsa-miR-370-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625961	12625967	12625960	12625988	-	7	0	AGO1-4,AGO2	1	0	1	1	0	0	0	5
MIMAT0000722	hsa-miR-370-3p	ENSG00000132155	RAF1	protein_coding	chr3	12645643	12645671	12645643	12645671	-	1	0	AGO2	0	0	0	1	0	0	0	5
MIMAT0000723	hsa-miR-371a-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625396	12625401	12625396	12625401	-	8	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0000732	hsa-miR-378a-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625427	12625432	12625427	12625432	-	4	0	AGO2	1	0	0	0	0	0	0	4
MIMAT0000732	hsa-miR-378a-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625651	12625657	12625651	12625657	-	3	0	AGO1-4	1	0	0	0	0	0	0	4
MIMAT0000751	hsa-miR-330-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625486	12625492	12625486	12625492	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	1	4
MIMAT0000752	hsa-miR-328-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625298	12625304	12625298	12625304	-	8	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4
MIMAT0000756	hsa-miR-326	ENSG00000132155	RAF1	protein_coding	chr3	12625932	12625937	12625931	12625959	-	6	0	AGO1-4,AGO2	1	0	0	1	0	0	0	6
MIMAT0000756	hsa-miR-326	ENSG00000132155	RAF1	protein_coding	chr3	12633244	12633272	12633244	12633272	-	1	0	AGO1-4	0	0	0	1	0	0	0	6
MIMAT0000756	hsa-miR-326	ENSG00000132155	RAF1	protein_coding	chr3	12645707	12645729	12645701	12645735	-	2	0	AGO1-4,AGO2	0	0	0	2	0	0	0	6
MIMAT0000760	hsa-miR-331-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625711	12625716	12625711	12625716	-	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4
MIMAT0000760	hsa-miR-331-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625980	12625986	12625980	12625986	-	4	0	AGO1-4,AGO2	1	0	1	0	0	1	0	4
MIMAT0000764	hsa-miR-339-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625874	12625879	12625874	12625879	-	7	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0001339	hsa-miR-422a	ENSG00000132155	RAF1	protein_coding	chr3	12625427	12625432	12625427	12625432	-	4	0	AGO2	1	0	0	0	0	0	0	0
MIMAT0001339	hsa-miR-422a	ENSG00000132155	RAF1	protein_coding	chr3	12625651	12625657	12625651	12625657	-	3	0	AGO1-4	1	0	0	0	0	0	0	0
MIMAT0001341	hsa-miR-424-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625903	12625905	12625899	12625930	-	11	0	AGO1-4,AGO2	2	0	2	2	1	1	1	7
MIMAT0001541	hsa-miR-449a	ENSG00000132155	RAF1	protein_coding	chr3	12625518	12625523	12625518	12625523	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0002175	hsa-miR-485-5p	ENSG00000132155	RAF1	protein_coding	chr3	12632379	12632407	12632379	12632407	-	12	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	6
MIMAT0002805	hsa-miR-489-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625594	12625599	12625594	12625599	-	8	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0002816	hsa-miR-494-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625255	12625260	12625255	12625260	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0002816	hsa-miR-494-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625288	12625293	12625288	12625293	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0002817	hsa-miR-495-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625182	12625187	12625181	12625202	-	10	0	AGO1-4,AGO2	1	0	0	0	1	0	0	5
MIMAT0002820	hsa-miR-497-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625903	12625905	12625899	12625930	-	11	0	AGO1-4,AGO2	2	0	2	2	1	1	1	3
MIMAT0002823	hsa-miR-512-3p	ENSG00000132155	RAF1	protein_coding	chr3	12647753	12647781	12647753	12647781	-	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2
MIMAT0002823	hsa-miR-512-3p	ENSG00000132155	RAF1	protein_coding	chr3	12650319	12650347	12650319	12650347	-	2	0	AGO1-4	0	0	0	1	0	0	0	2
MIMAT0002826	hsa-miR-515-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625637	12625642	12625637	12625642	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0002826	hsa-miR-515-5p	ENSG00000132155	RAF1	protein_coding	chr3	12627258	12627286	12627258	12627286	-	1	0	AGO2	0	0	0	1	0	0	0	2
MIMAT0002826	hsa-miR-515-5p	ENSG00000132155	RAF1	protein_coding	chr3	12650783	12650811	12650783	12650811	-	2	0	AGO1-4	0	0	0	1	0	0	0	2
MIMAT0002831	hsa-miR-519c-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625886	12625893	12625886	12625893	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0002833	hsa-miR-520a-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625607	12625614	12625607	12625614	-	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0002838	hsa-miR-525-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625607	12625614	12625607	12625614	-	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0002845	hsa-miR-526a	ENSG00000132155	RAF1	protein_coding	chr3	12625886	12625893	12625886	12625893	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0002859	hsa-miR-516b-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625933	12625939	12625933	12625939	-	5	0	AGO1-4,AGO2	1	0	1	0	0	0	0	1
MIMAT0002874	hsa-miR-503-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625903	12625905	12625899	12625930	-	11	0	AGO1-4,AGO2	2	0	0	2	0	2	1	3
MIMAT0002881	hsa-miR-509-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625387	12625392	12625387	12625392	-	10	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0003150	hsa-miR-455-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625544	12625549	12625543	12625549	-	16	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	1	11
MIMAT0003161	hsa-miR-493-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625890	12625896	12625889	12625917	-	9	0	AGO1-4,AGO2	1	0	1	1	0	0	1	6
MIMAT0003161	hsa-miR-493-3p	ENSG00000132155	RAF1	protein_coding	chr3	12647747	12647775	12647747	12647775	-	5	0	AGO1-4,AGO2	0	0	0	1	0	0	0	6
MIMAT0003242	hsa-miR-577	ENSG00000132155	RAF1	protein_coding	chr3	12625152	12625157	12625152	12625157	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0003289	hsa-miR-620	ENSG00000132155	RAF1	protein_coding	chr3	12625935	12625940	12625935	12625940	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0003301	hsa-miR-33b-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625599	12625604	12625599	12625604	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0003311	hsa-miR-641	ENSG00000132155	RAF1	protein_coding	chr3	12625335	12625340	12625335	12625340	-	20	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0003327	hsa-miR-449b-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625518	12625523	12625518	12625523	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0003339	hsa-miR-421	ENSG00000132155	RAF1	protein_coding	chr3	12625732	12625737	12625732	12625737	-	6	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0003389	hsa-miR-542-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625593	12625598	12625593	12625598	-	8	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0004502	hsa-miR-28-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625249	12625254	12625249	12625254	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0004693	hsa-miR-330-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625932	12625937	12625931	12625959	-	6	0	AGO1-4,AGO2	1	0	0	1	0	0	0	9
MIMAT0004693	hsa-miR-330-5p	ENSG00000132155	RAF1	protein_coding	chr3	12633244	12633272	12633244	12633272	-	1	0	AGO1-4	0	0	0	1	0	0	0	9
MIMAT0004693	hsa-miR-330-5p	ENSG00000132155	RAF1	protein_coding	chr3	12645707	12645735	12645707	12645735	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	9
MIMAT0004763	hsa-miR-488-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625446	12625452	12625445	12625465	-	7	0	AGO1-4,AGO2	1	0	0	0	1	0	0	4
MIMAT0004774	hsa-miR-501-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625422	12625427	12625422	12625427	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0004775	hsa-miR-502-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625422	12625427	12625422	12625427	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0004784	hsa-miR-455-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625520	12625525	12625520	12625525	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	11
MIMAT0004784	hsa-miR-455-3p	ENSG00000132155	RAF1	protein_coding	chr3	12650285	12650313	12650285	12650313	-	2	1	AGO1-4	0	0	0	1	0	0	0	11
MIMAT0004807	hsa-miR-624-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625258	12625263	12625258	12625263	-	5	0	AGO1-4,AGO2	1	0	1	0	0	0	0	0
MIMAT0004807	hsa-miR-624-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625291	12625296	12625291	12625296	-	5	0	AGO1-4,AGO2	1	0	1	0	0	0	0	0
MIMAT0004814	hsa-miR-654-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625553	12625559	12625553	12625559	-	16	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0004953	hsa-miR-873-5p	ENSG00000132155	RAF1	protein_coding	chr3	12650368	12650396	12650368	12650396	-	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1
MIMAT0004953	hsa-miR-873-5p	ENSG00000132155	RAF1	protein_coding	chr3	12650761	12650789	12650761	12650789	-	2	0	AGO1-4	0	0	0	1	0	0	0	1
MIMAT0004956	hsa-miR-374b-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625897	12625925	12625897	12625925	-	11	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1
MIMAT0004985	hsa-miR-942-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625824	12625829	12625824	12625829	-	2	0	AGO1-4	1	0	1	0	0	0	0	3
MIMAT0004985	hsa-miR-942-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625908	12625914	12625907	12625935	-	11	0	AGO1-4,AGO2	1	0	1	1	0	0	0	3
MIMAT0004985	hsa-miR-942-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625969	12625974	12625968	12625996	-	6	0	AGO1-4,AGO2	1	0	1	1	0	0	0	3
MIMAT0004985	hsa-miR-942-5p	ENSG00000132155	RAF1	protein_coding	chr3	12650781	12650809	12650781	12650809	-	2	0	AGO1-4	0	0	0	1	0	0	0	3
MIMAT0005454	hsa-miR-519b-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625886	12625893	12625886	12625893	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0005455	hsa-miR-520c-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625886	12625893	12625886	12625893	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0005456	hsa-miR-518d-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625886	12625893	12625886	12625893	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0005884	hsa-miR-1294	ENSG00000132155	RAF1	protein_coding	chr3	12645760	12645788	12645760	12645788	-	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1
MIMAT0005884	hsa-miR-1294	ENSG00000132155	RAF1	protein_coding	chr3	12650744	12650772	12650744	12650772	-	3	0	AGO1,AGO1-4	0	0	0	1	0	0	0	1
MIMAT0005924	hsa-miR-1270	ENSG00000132155	RAF1	protein_coding	chr3	12625935	12625940	12625935	12625940	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0005951	hsa-miR-1307-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625515	12625520	12625515	12625520	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0005952	hsa-miR-1321	ENSG00000132155	RAF1	protein_coding	chr3	12625942	12625947	12625942	12625947	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0010364	hsa-miR-761	ENSG00000132155	RAF1	protein_coding	chr3	12625901	12625929	12625901	12625929	-	10	0	AGO1-4,AGO2	0	0	0	1	0	0	0	0
MIMAT0014989	hsa-miR-3126-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625141	12625147	12625141	12625147	-	8	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2
MIMAT0014989	hsa-miR-3126-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625788	12625793	12625788	12625793	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2
MIMAT0014999	hsa-miR-378b	ENSG00000132155	RAF1	protein_coding	chr3	12625427	12625432	12625427	12625432	-	4	0	AGO2	0	0	1	0	0	0	0	1
MIMAT0014999	hsa-miR-378b	ENSG00000132155	RAF1	protein_coding	chr3	12625651	12625657	12625651	12625657	-	3	0	AGO1-4	0	0	1	0	0	0	0	1
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625775	12625780	12625775	12625780	-	5	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625784	12625790	12625784	12625790	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000132155	RAF1	protein_coding	chr3	12626444	12626472	12626444	12626472	-	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	0
MIMAT0016870	hsa-miR-4319	ENSG00000132155	RAF1	protein_coding	chr3	12625365	12625372	12625365	12625372	-	9	0	AGO1-4,AGO2	0	0	0	0	0	0	1	0
MIMAT0016870	hsa-miR-4319	ENSG00000132155	RAF1	protein_coding	chr3	12632302	12632330	12632302	12632330	-	5	1	AGO1-4	0	0	0	1	0	0	0	0
MIMAT0018937	hsa-miR-378g	ENSG00000132155	RAF1	protein_coding	chr3	12625525	12625531	12625525	12625531	-	10	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0018937	hsa-miR-378g	ENSG00000132155	RAF1	protein_coding	chr3	12625706	12625711	12625706	12625711	-	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0018937	hsa-miR-378g	ENSG00000132155	RAF1	protein_coding	chr3	12625761	12625766	12625761	12625766	-	6	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0019062	hsa-miR-4524a-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625899	12625905	12625898	12625926	-	11	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0
MIMAT0019214	hsa-miR-3173-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625300	12625306	12625300	12625306	-	8	0	AGO1-4,AGO2	0	0	1	0	0	0	0	3
MIMAT0019214	hsa-miR-3173-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625873	12625878	12625873	12625878	-	7	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	3
MIMAT0019761	hsa-miR-4677-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625875	12625881	12625875	12625903	-	10	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	1	0	4
MIMAT0019761	hsa-miR-4677-3p	ENSG00000132155	RAF1	protein_coding	chr3	12641719	12641747	12641719	12641747	-	12	0	AGO1-4,AGO2	0	0	0	1	0	0	0	4
MIMAT0019761	hsa-miR-4677-3p	ENSG00000132155	RAF1	protein_coding	chr3	12660072	12660100	12660072	12660100	-	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	4
MIMAT0019776	hsa-miR-1343-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625220	12625225	12625219	12625225	-	6	0	AGO1-4,AGO2	0	0	1	0	0	1	0	2
MIMAT0019776	hsa-miR-1343-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625329	12625334	12625329	12625334	-	19	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2
MIMAT0019776	hsa-miR-1343-3p	ENSG00000132155	RAF1	protein_coding	chr3	12625523	12625529	12625523	12625529	-	9	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2
MIMAT0019776	hsa-miR-1343-3p	ENSG00000132155	RAF1	protein_coding	chr3	12632356	12632384	12632356	12632384	-	12	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	2
MIMAT0019776	hsa-miR-1343-3p	ENSG00000132155	RAF1	protein_coding	chr3	12641663	12641691	12641663	12641691	-	3	0	AGO1-4	0	0	0	1	0	0	0	2
MIMAT0019776	hsa-miR-1343-3p	ENSG00000132155	RAF1	protein_coding	chr3	12647709	12647737	12647709	12647737	-	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2
MIMAT0019853	hsa-miR-4731-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625705	12625705	12625699	12625710	-	6	0	AGO1-4,AGO2	0	0	2	0	0	0	0	1
MIMAT0019853	hsa-miR-4731-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625760	12625765	12625760	12625765	-	6	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	1
MIMAT0019868	hsa-miR-4739	ENSG00000132155	RAF1	protein_coding	chr3	12625942	12625947	12625942	12625947	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4
MIMAT0022255	hsa-miR-4524b-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625899	12625905	12625898	12625926	-	11	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0
MIMAT0027578	hsa-miR-6838-5p	ENSG00000132155	RAF1	protein_coding	chr3	12625899	12625906	12625899	12625906	-	8	0	AGO1-4,AGO2	0	0	0	0	0	0	1	1
