#please cite:
#Zhou KR, Liu S, Cai L, et al. ENCORI: The Encyclopedia of RNA Interactomes.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000075	hsa-miR-20a-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594832	67594837	67594832	67594837	+	2	0	AGO1-4	1	0	0	0	0	0	0	15
MIMAT0000075	hsa-miR-20a-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596164	67596169	67596164	67596169	+	2	0	AGO1-4	1	0	0	0	0	0	0	15
MIMAT0000076	hsa-miR-21-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593630	67593635	67593608	67593636	+	1	0	AGO1-4	1	0	1	1	0	0	0	11
MIMAT0000076	hsa-miR-21-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594290	67594296	67594269	67594297	+	6	0	AGO1-4,AGO2	1	0	1	1	1	0	1	11
MIMAT0000076	hsa-miR-21-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594536	67594542	67594515	67594543	+	5	1	AGO1-4,AGO2	1	0	1	1	1	1	1	11
MIMAT0000076	hsa-miR-21-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596312	67596317	67596290	67596318	+	4	1	AGO1-4	1	0	1	1	0	0	0	11
MIMAT0000077	hsa-miR-22-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595570	67595575	67595570	67595575	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0000078	hsa-miR-23a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596391	67596396	67596391	67596396	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	10
MIMAT0000081	hsa-miR-25-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594236	67594241	67594236	67594241	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	9
MIMAT0000081	hsa-miR-25-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595444	67595449	67595444	67595449	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	9
MIMAT0000081	hsa-miR-25-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596015	67596022	67596002	67596023	+	4	1	AGO1-4,AGO2	1	0	0	0	1	0	0	9
MIMAT0000082	hsa-miR-26a-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595674	67595679	67595674	67595679	+	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000082	hsa-miR-26a-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596068	67596073	67596068	67596073	+	2	0	AGO1-4	1	0	0	0	0	0	0	6
MIMAT0000083	hsa-miR-26b-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595674	67595679	67595674	67595679	+	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	14
MIMAT0000083	hsa-miR-26b-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596068	67596073	67596068	67596073	+	2	0	AGO1-4	1	0	0	0	0	0	0	14
MIMAT0000084	hsa-miR-27a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67522573	67522601	67522573	67522601	+	10	0	AGO1-4,AGO2	0	0	0	1	0	0	0	17
MIMAT0000084	hsa-miR-27a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593511	67593516	67593489	67593517	+	4	0	AGO1-4,AGO2	1	0	0	1	0	0	0	17
MIMAT0000084	hsa-miR-27a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596327	67596332	67596305	67596333	+	4	1	AGO1-4	1	0	0	1	0	0	0	17
MIMAT0000086	hsa-miR-29a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593314	67593342	67593314	67593342	+	7	0	AGO1-4,AGO2	0	0	0	1	0	0	0	9
MIMAT0000086	hsa-miR-29a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593760	67593766	67593739	67593767	+	14	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	1	1	9
MIMAT0000090	hsa-miR-32-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594236	67594241	67594236	67594241	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	17
MIMAT0000090	hsa-miR-32-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595444	67595449	67595444	67595449	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	17
MIMAT0000090	hsa-miR-32-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596016	67596022	67596003	67596023	+	4	1	AGO1-4,AGO2	1	0	0	0	1	0	0	17
MIMAT0000091	hsa-miR-33a-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593716	67593721	67593694	67593722	+	3	0	AGO1-4,AGO2	1	0	0	1	0	1	0	18
MIMAT0000091	hsa-miR-33a-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67597599	67597604	67597577	67597605	+	4	0	AGO1-4,AGO2	1	0	0	1	0	0	0	18
MIMAT0000092	hsa-miR-92a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594236	67594241	67594214	67594242	+	7	0	AGO1-4,AGO2	1	0	0	1	0	0	0	17
MIMAT0000092	hsa-miR-92a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595444	67595449	67595422	67595450	+	6	0	AGO1-4,AGO2	1	0	0	1	0	0	0	17
MIMAT0000092	hsa-miR-92a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596015	67596022	67595995	67596023	+	4	1	AGO1-4,AGO2	1	0	0	1	1	0	0	17
MIMAT0000093	hsa-miR-93-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594760	67594766	67594760	67594766	+	6	0	AGO1-4,AGO2	1	0	0	0	0	1	1	11
MIMAT0000093	hsa-miR-93-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594832	67594837	67594832	67594837	+	2	0	AGO1-4	1	0	0	0	0	0	0	11
MIMAT0000093	hsa-miR-93-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596164	67596169	67596164	67596169	+	2	0	AGO1-4	1	0	0	0	0	0	0	11
MIMAT0000100	hsa-miR-29b-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593314	67593342	67593314	67593342	+	7	0	AGO1-4,AGO2	0	0	0	1	0	0	0	20
MIMAT0000100	hsa-miR-29b-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593760	67593766	67593739	67593767	+	14	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	1	1	20
MIMAT0000101	hsa-miR-103a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67597164	67597170	67597143	67597171	+	8	0	AGO1,AGO1-4,AGO2	1	0	0	1	1	1	1	10
MIMAT0000102	hsa-miR-105-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595982	67595988	67595982	67595988	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000102	hsa-miR-105-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596131	67596137	67596131	67596137	+	2	0	AGO1-4	1	0	0	0	0	0	0	4
MIMAT0000103	hsa-miR-106a-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594760	67594766	67594760	67594766	+	6	0	AGO1-4,AGO2	1	0	0	0	0	1	1	8
MIMAT0000103	hsa-miR-106a-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594832	67594837	67594832	67594837	+	2	0	AGO1-4	1	0	0	0	0	0	0	8
MIMAT0000103	hsa-miR-106a-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596164	67596169	67596164	67596169	+	2	0	AGO1-4	1	0	0	0	0	0	0	8
MIMAT0000104	hsa-miR-107	ENSG00000145675	PIK3R1	protein_coding	chr5	67597164	67597170	67597143	67597171	+	8	0	AGO1,AGO1-4,AGO2	1	0	0	1	1	1	1	7
MIMAT0000232	hsa-miR-199a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67588098	67588120	67588098	67588120	+	3	0	AGO1,AGO1-4	0	1	0	0	0	0	0	6
MIMAT0000232	hsa-miR-199a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594876	67594881	67594876	67594881	+	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	6
MIMAT0000232	hsa-miR-199a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595682	67595687	67595682	67595687	+	7	0	AGO1-4,AGO2	1	0	1	0	0	0	0	6
MIMAT0000232	hsa-miR-199a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596850	67596855	67596850	67596856	+	3	0	AGO1-4	1	0	1	0	0	1	0	6
MIMAT0000241	hsa-miR-208a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595646	67595651	67595646	67595651	+	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0000241	hsa-miR-208a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596615	67596622	67596615	67596622	+	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0000242	hsa-miR-129-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67576464	67576492	67576464	67576492	+	9	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2
MIMAT0000242	hsa-miR-129-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593573	67593578	67593551	67593579	+	3	0	AGO1-4,AGO2	1	0	1	1	0	0	0	2
MIMAT0000242	hsa-miR-129-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593719	67593725	67593698	67593726	+	3	0	AGO1-4,AGO2	1	0	1	1	1	1	0	2
MIMAT0000242	hsa-miR-129-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594061	67594066	67594039	67594074	+	6	0	AGO1-4,AGO2	1	0	1	2	0	0	0	2
MIMAT0000242	hsa-miR-129-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594068	67594073	67594068	67594073	+	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	2
MIMAT0000242	hsa-miR-129-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596401	67596407	67596380	67596408	+	5	0	AGO1-4,AGO2	1	0	1	1	0	0	0	2
MIMAT0000242	hsa-miR-129-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67597355	67597360	67597333	67597361	+	2	0	AGO1-4	1	0	1	1	0	0	0	2
MIMAT0000256	hsa-miR-181a-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593994	67593999	67593994	67593999	+	5	0	AGO1,AGO1-4	1	0	0	0	0	0	0	6
MIMAT0000256	hsa-miR-181a-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594703	67594708	67594703	67594708	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000256	hsa-miR-181a-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595592	67595597	67595592	67595597	+	11	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000257	hsa-miR-181b-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593994	67593999	67593994	67593999	+	5	0	AGO1,AGO1-4	1	0	0	0	0	0	0	5
MIMAT0000257	hsa-miR-181b-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594703	67594708	67594703	67594708	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000257	hsa-miR-181b-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595592	67595597	67595592	67595597	+	11	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000258	hsa-miR-181c-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593994	67593999	67593994	67593999	+	5	0	AGO1,AGO1-4	1	0	0	0	0	0	0	1
MIMAT0000258	hsa-miR-181c-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594703	67594708	67594703	67594708	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0000258	hsa-miR-181c-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595592	67595597	67595592	67595597	+	11	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0000265	hsa-miR-204-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593978	67593983	67593978	67593983	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000265	hsa-miR-204-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594713	67594718	67594713	67594718	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000265	hsa-miR-204-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594992	67594998	67594992	67594998	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000266	hsa-miR-205-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594213	67594218	67594213	67594218	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000266	hsa-miR-205-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594709	67594716	67594709	67594716	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000268	hsa-miR-211-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593978	67593983	67593978	67593983	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000268	hsa-miR-211-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594713	67594718	67594713	67594718	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000268	hsa-miR-211-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594992	67594998	67594992	67594998	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000269	hsa-miR-212-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594512	67594518	67594499	67594519	+	4	0	AGO1-4,AGO2	1	0	1	0	1	0	0	7
MIMAT0000269	hsa-miR-212-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595658	67595664	67595645	67595665	+	4	0	AGO1-4,AGO2	1	0	1	0	1	0	0	7
MIMAT0000278	hsa-miR-221-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593951	67593957	67593930	67593958	+	11	0	AGO1-4,AGO2	1	0	1	1	1	0	1	13
MIMAT0000278	hsa-miR-221-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596116	67596121	67596094	67596122	+	2	0	AGO1-4	1	0	1	1	0	0	0	13
MIMAT0000278	hsa-miR-221-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596283	67596288	67596281	67596288	+	3	0	AGO1-4	1	0	1	0	0	0	0	13
MIMAT0000279	hsa-miR-222-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593951	67593957	67593930	67593958	+	11	0	AGO1-4,AGO2	1	0	1	1	1	0	1	18
MIMAT0000279	hsa-miR-222-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596116	67596121	67596094	67596122	+	2	0	AGO1-4	1	0	1	1	0	0	0	18
MIMAT0000279	hsa-miR-222-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596283	67596288	67596261	67596289	+	3	1	AGO1-4	1	0	1	1	0	0	0	18
MIMAT0000417	hsa-miR-15b-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67592126	67592154	67592126	67592154	+	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	12
MIMAT0000417	hsa-miR-15b-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594548	67594553	67594526	67594554	+	5	0	AGO1-4,AGO2	1	0	1	1	0	0	0	12
MIMAT0000417	hsa-miR-15b-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67597165	67597171	67597144	67597172	+	8	0	AGO1,AGO1-4,AGO2	1	1	1	1	1	0	1	12
MIMAT0000418	hsa-miR-23b-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596391	67596396	67596391	67596396	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000419	hsa-miR-27b-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67522573	67522601	67522573	67522601	+	10	0	AGO1-4,AGO2	0	0	0	1	0	0	0	8
MIMAT0000419	hsa-miR-27b-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593511	67593516	67593489	67593517	+	4	0	AGO1-4,AGO2	1	0	0	1	0	0	0	8
MIMAT0000419	hsa-miR-27b-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596327	67596332	67596305	67596333	+	4	1	AGO1-4	1	0	0	1	0	0	0	8
MIMAT0000422	hsa-miR-124-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595987	67595992	67595987	67595992	+	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4
MIMAT0000422	hsa-miR-124-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596099	67596104	67596099	67596104	+	2	0	AGO1-4	1	0	1	0	0	0	0	4
MIMAT0000422	hsa-miR-124-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67597494	67597499	67597494	67597499	+	3	0	AGO1-4	1	0	1	0	0	0	0	4
MIMAT0000424	hsa-miR-128-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67522572	67522600	67522572	67522600	+	10	0	AGO1-4,AGO2	0	0	0	1	0	0	0	8
MIMAT0000424	hsa-miR-128-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593914	67593920	67593893	67593921	+	4	0	AGO1-4,AGO2	1	0	1	1	0	1	1	8
MIMAT0000424	hsa-miR-128-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595171	67595176	67595149	67595177	+	1	0	AGO1-4	1	0	1	1	0	0	0	8
MIMAT0000424	hsa-miR-128-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596474	67596479	67596452	67596480	+	7	0	AGO1-4,AGO2	1	0	1	1	0	0	0	8
MIMAT0000424	hsa-miR-128-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596785	67596791	67596764	67596792	+	6	0	AGO1-4,AGO2	1	0	1	1	0	1	0	8
MIMAT0000424	hsa-miR-128-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596893	67596898	67596893	67596898	+	4	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	8
MIMAT0000425	hsa-miR-130a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594759	67594764	67594759	67594764	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	11
MIMAT0000426	hsa-miR-132-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594512	67594518	67594498	67594519	+	5	0	AGO1-4,AGO2	1	0	1	0	1	0	0	3
MIMAT0000426	hsa-miR-132-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595658	67595664	67595646	67595665	+	4	0	AGO1-4,AGO2	1	0	1	0	1	0	0	3
MIMAT0000430	hsa-miR-138-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593789	67593794	67593789	67593794	+	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	6
MIMAT0000430	hsa-miR-138-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595033	67595038	67595033	67595038	+	4	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	6
MIMAT0000432	hsa-miR-141-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594047	67594052	67594047	67594052	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	17
MIMAT0000435	hsa-miR-143-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595002	67595008	67595002	67595008	+	4	0	AGO1-4,AGO2	1	0	1	0	0	0	0	3
MIMAT0000435	hsa-miR-143-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596000	67596005	67596000	67596005	+	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	3
MIMAT0000439	hsa-miR-153-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594233	67594239	67594212	67594240	+	7	0	AGO1-4,AGO2	1	0	1	1	1	1	1	1
MIMAT0000439	hsa-miR-153-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594757	67594762	67594735	67594763	+	6	0	AGO1-4,AGO2	1	0	1	1	0	0	0	1
MIMAT0000439	hsa-miR-153-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595337	67595342	67595315	67595343	+	1	0	AGO1-4	1	0	1	1	0	0	0	1
MIMAT0000439	hsa-miR-153-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67597319	67597324	67597297	67597325	+	2	0	AGO1-4	1	0	1	1	0	0	0	1
MIMAT0000442	hsa-miR-9-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593783	67593789	67593762	67593790	+	14	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	1	0	6
MIMAT0000442	hsa-miR-9-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594529	67594557	67594529	67594557	+	5	0	AGO1-4,AGO2	0	0	0	1	0	0	0	6
MIMAT0000442	hsa-miR-9-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595730	67595758	67595730	67595758	+	1	0	AGO1-4	0	0	0	1	0	0	0	6
MIMAT0000442	hsa-miR-9-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67597572	67597600	67597572	67597600	+	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	6
MIMAT0000448	hsa-miR-136-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594088	67594094	67594067	67594095	+	7	0	AGO1-4,AGO2	1	1	1	1	1	0	0	8
MIMAT0000448	hsa-miR-136-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67597568	67597574	67597547	67597575	+	5	0	AGO1-4,AGO2	1	0	1	1	1	0	0	8
MIMAT0000451	hsa-miR-150-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593988	67593994	67593967	67593995	+	9	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	0	0	3
MIMAT0000451	hsa-miR-150-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594736	67594741	67594736	67594741	+	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	3
MIMAT0000451	hsa-miR-150-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595377	67595383	67595356	67595384	+	1	0	AGO1-4	1	0	1	1	0	0	0	3
MIMAT0000451	hsa-miR-150-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596346	67596351	67596346	67596351	+	4	0	AGO1-4	1	0	1	0	0	0	0	3
MIMAT0000453	hsa-miR-154-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67522515	67522543	67522515	67522543	+	8	0	AGO1-4,AGO2	0	0	0	1	0	0	0	6
MIMAT0000453	hsa-miR-154-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593589	67593617	67593589	67593617	+	2	0	AGO1-4	0	0	0	1	0	0	0	6
MIMAT0000453	hsa-miR-154-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67596224	67596252	67596224	67596252	+	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	6
MIMAT0000457	hsa-miR-188-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594713	67594719	67594713	67594719	+	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	9
MIMAT0000457	hsa-miR-188-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594993	67594999	67594993	67594999	+	5	0	AGO1-4,AGO2	1	0	1	0	0	0	0	9
MIMAT0000459	hsa-miR-193a-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594394	67594399	67594394	67594399	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	14
MIMAT0000460	hsa-miR-194-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67595523	67595529	67595509	67595530	+	5	0	AGO1-4	1	0	0	0	1	0	0	3
MIMAT0000461	hsa-miR-195-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67592126	67592154	67592126	67592154	+	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	5
MIMAT0000461	hsa-miR-195-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67594548	67594553	67594526	67594554	+	5	0	AGO1-4,AGO2	1	0	1	1	0	0	0	5
MIMAT0000461	hsa-miR-195-5p	ENSG00000145675	PIK3R1	protein_coding	chr5	67597165	67597171	67597144	67597172	+	8	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	0	1	5
MIMAT0000510	hsa-miR-320a	ENSG00000145675	PIK3R1	protein_coding	chr5	67593561	67593566	67593539	67593567	+	3	0	AGO1-4,AGO2	1	0	0	1	0	0	0	5
