#please cite:
#Zhou KR, Liu S, Cai L, et al. ENCORI: The Encyclopedia of RNA Interactomes.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0004693	hsa-miR-330-5p	ENSG00000146670	CDCA5	protein_coding	chr11	64846830	64846858	64846830	64846858	-	2	0	AGO2	0	0	0	1	0	0	0	2
MIMAT0004693	hsa-miR-330-5p	ENSG00000146670	CDCA5	protein_coding	chr11	64847099	64847127	64847099	64847127	-	4	0	AGO1,AGO1-4	0	0	0	1	0	0	0	2
MIMAT0004748	hsa-miR-423-5p	ENSG00000146670	CDCA5	protein_coding	chr11	64846491	64846496	64846491	64846496	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0004784	hsa-miR-455-3p	ENSG00000146670	CDCA5	protein_coding	chr11	64846443	64846448	64846443	64846448	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0005794	hsa-miR-1296-5p	ENSG00000146670	CDCA5	protein_coding	chr11	64845660	64845666	64845659	64845687	-	5	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	1
MIMAT0005877	hsa-miR-1286	ENSG00000146670	CDCA5	protein_coding	chr11	64845067	64845073	64845066	64845094	-	2	0	AGO1-4,AGO2	1	0	1	1	0	0	0	2
MIMAT0005877	hsa-miR-1286	ENSG00000146670	CDCA5	protein_coding	chr11	64845402	64845407	64845401	64845429	-	2	0	AGO2	1	0	1	1	0	0	0	2
MIMAT0005877	hsa-miR-1286	ENSG00000146670	CDCA5	protein_coding	chr11	64847007	64847035	64847007	64847035	-	3	0	AGO1-4	0	0	0	1	0	0	0	2
MIMAT0005952	hsa-miR-1321	ENSG00000146670	CDCA5	protein_coding	chr11	64845533	64845539	64845533	64845539	-	1	0	AGO1-4	1	0	1	0	0	0	0	0
MIMAT0005952	hsa-miR-1321	ENSG00000146670	CDCA5	protein_coding	chr11	64846156	64846161	64846156	64846161	-	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	0
MIMAT0005952	hsa-miR-1321	ENSG00000146670	CDCA5	protein_coding	chr11	64846517	64846523	64846517	64846524	-	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	0
MIMAT0005952	hsa-miR-1321	ENSG00000146670	CDCA5	protein_coding	chr11	64846543	64846548	64846543	64846548	-	7	0	AGO1-4,AGO2	1	0	1	0	0	0	0	0
MIMAT0005955	hsa-miR-1197	ENSG00000146670	CDCA5	protein_coding	chr11	64845112	64845117	64845111	64845139	-	3	0	AGO1-4,AGO2	1	0	1	1	0	0	0	1
MIMAT0005955	hsa-miR-1197	ENSG00000146670	CDCA5	protein_coding	chr11	64845144	64845150	64845143	64845171	-	2	0	AGO1-4	1	0	1	1	0	0	0	1
MIMAT0005955	hsa-miR-1197	ENSG00000146670	CDCA5	protein_coding	chr11	64846337	64846342	64846336	64846364	-	3	0	AGO1-4,AGO2	1	0	1	1	0	0	0	1
MIMAT0005955	hsa-miR-1197	ENSG00000146670	CDCA5	protein_coding	chr11	64846357	64846363	64846356	64846384	-	1	6	AGO1-4	1	0	1	1	0	0	0	1
MIMAT0005955	hsa-miR-1197	ENSG00000146670	CDCA5	protein_coding	chr11	64846535	64846540	64846534	64846562	-	7	0	AGO1-4,AGO2	1	0	1	1	0	0	0	1
MIMAT0007890	hsa-miR-1914-3p	ENSG00000146670	CDCA5	protein_coding	chr11	64846491	64846496	64846491	64846496	-	7	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000146670	CDCA5	protein_coding	chr11	64845474	64845479	64845474	64845479	-	4	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000146670	CDCA5	protein_coding	chr11	64846324	64846330	64846323	64846351	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0
MIMAT0015069	hsa-miR-3187-3p	ENSG00000146670	CDCA5	protein_coding	chr11	64845388	64845393	64845388	64845393	-	2	0	AGO2	0	0	1	0	0	0	0	1
MIMAT0015069	hsa-miR-3187-3p	ENSG00000146670	CDCA5	protein_coding	chr11	64845822	64845827	64845822	64845827	-	1	0	AGO2	0	0	1	0	0	0	0	1
MIMAT0015069	hsa-miR-3187-3p	ENSG00000146670	CDCA5	protein_coding	chr11	64846553	64846558	64846553	64846558	-	4	0	AGO1-4	0	0	1	0	0	0	0	1
MIMAT0018183	hsa-miR-3909	ENSG00000146670	CDCA5	protein_coding	chr11	64846445	64846450	64846445	64846450	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2
MIMAT0018183	hsa-miR-3909	ENSG00000146670	CDCA5	protein_coding	chr11	64846506	64846512	64846506	64846512	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2
MIMAT0018952	hsa-miR-4436a	ENSG00000146670	CDCA5	protein_coding	chr11	64845068	64845073	64845067	64845095	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0
MIMAT0018952	hsa-miR-4436a	ENSG00000146670	CDCA5	protein_coding	chr11	64846341	64846346	64846340	64846368	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0
MIMAT0018952	hsa-miR-4436a	ENSG00000146670	CDCA5	protein_coding	chr11	64846356	64846362	64846355	64846383	-	1	4	AGO1-4	0	0	1	1	0	0	0	0
MIMAT0018952	hsa-miR-4436a	ENSG00000146670	CDCA5	protein_coding	chr11	64846534	64846540	64846533	64846561	-	7	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0
MIMAT0019798	hsa-miR-4701-5p	ENSG00000146670	CDCA5	protein_coding	chr11	64845388	64845393	64845388	64845393	-	2	0	AGO2	0	0	1	0	0	0	0	1
MIMAT0019798	hsa-miR-4701-5p	ENSG00000146670	CDCA5	protein_coding	chr11	64845822	64845828	64845822	64845828	-	1	0	AGO2	0	0	1	0	0	0	0	1
MIMAT0019798	hsa-miR-4701-5p	ENSG00000146670	CDCA5	protein_coding	chr11	64846553	64846558	64846553	64846558	-	4	0	AGO1-4	0	0	1	0	0	0	0	1
MIMAT0019868	hsa-miR-4739	ENSG00000146670	CDCA5	protein_coding	chr11	64845533	64845539	64845532	64845560	-	1	0	AGO1-4	0	0	1	1	0	0	0	1
MIMAT0019868	hsa-miR-4739	ENSG00000146670	CDCA5	protein_coding	chr11	64846156	64846161	64846155	64846183	-	2	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1
MIMAT0019868	hsa-miR-4739	ENSG00000146670	CDCA5	protein_coding	chr11	64846517	64846523	64846516	64846544	-	10	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1
MIMAT0019868	hsa-miR-4739	ENSG00000146670	CDCA5	protein_coding	chr11	64846543	64846548	64846542	64846570	-	7	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1
MIMAT0019899	hsa-miR-4756-5p	ENSG00000146670	CDCA5	protein_coding	chr11	64845533	64845539	64845532	64845560	-	1	0	AGO1-4	0	0	1	1	0	0	0	2
MIMAT0019899	hsa-miR-4756-5p	ENSG00000146670	CDCA5	protein_coding	chr11	64846156	64846161	64846155	64846183	-	2	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2
MIMAT0019899	hsa-miR-4756-5p	ENSG00000146670	CDCA5	protein_coding	chr11	64846517	64846523	64846516	64846544	-	10	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2
MIMAT0019899	hsa-miR-4756-5p	ENSG00000146670	CDCA5	protein_coding	chr11	64846543	64846548	64846542	64846570	-	7	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2
MIMAT0021020	hsa-miR-5000-3p	ENSG00000146670	CDCA5	protein_coding	chr11	64846341	64846346	64846340	64846368	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0
MIMAT0021020	hsa-miR-5000-3p	ENSG00000146670	CDCA5	protein_coding	chr11	64846356	64846362	64846355	64846383	-	1	7	AGO1-4	0	0	1	1	0	0	0	0
MIMAT0021020	hsa-miR-5000-3p	ENSG00000146670	CDCA5	protein_coding	chr11	64846534	64846540	64846533	64846561	-	7	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0
