#please cite:
#Zhou KR, Liu S, Cai L, et al. ENCORI: The Encyclopedia of RNA Interactomes.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000414	hsa-let-7g-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443328	6443333	6443328	6443333	+	29	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000415	hsa-let-7i-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443328	6443333	6443328	6443333	+	29	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0000419	hsa-miR-27b-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443390	6443395	6443390	6443395	+	24	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000424	hsa-miR-128-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443406	6443411	6443406	6443411	+	24	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0000427	hsa-miR-133a-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443309	6443314	6443309	6443314	+	28	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	12
MIMAT0000429	hsa-miR-137	ENSG00000136238	RAC1	protein_coding	chr7	6443064	6443070	6443046	6443071	+	27	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	1	1	1	3
MIMAT0000430	hsa-miR-138-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442686	6442691	6442686	6442691	+	15	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000432	hsa-miR-141-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443520	6443525	6443520	6443525	+	14	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000433	hsa-miR-142-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443149	6443156	6443129	6443157	+	14	0	AGO1,AGO1-4,AGO2	1	0	0	1	0	0	0	4
MIMAT0000433	hsa-miR-142-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443220	6443225	6443198	6443226	+	12	0	AGO1-4,AGO2	1	0	0	1	0	0	0	4
MIMAT0000434	hsa-miR-142-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442824	6442830	6442803	6442831	+	23	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	1	1	1	4
MIMAT0000434	hsa-miR-142-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443477	6443482	6443455	6443483	+	28	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	0	0	0	4
MIMAT0000436	hsa-miR-144-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442613	6442620	6442613	6442620	+	35	1	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	5
MIMAT0000438	hsa-miR-152-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442436	6442441	6442436	6442441	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000448	hsa-miR-136-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442621	6442627	6442605	6442628	+	36	1	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	1	0	0	7
MIMAT0000449	hsa-miR-146a-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442519	6442525	6442505	6442526	+	12	0	AGO1-4,AGO2	1	0	0	0	1	0	0	2
MIMAT0000455	hsa-miR-185-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442508	6442513	6442508	6442513	+	9	0	AGO1-4	1	0	0	0	0	0	0	4
MIMAT0000460	hsa-miR-194-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442204	6442209	6442182	6442210	+	12	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	1	0	9
MIMAT0000460	hsa-miR-194-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443146	6443151	6443124	6443152	+	16	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	9
MIMAT0000510	hsa-miR-320a	ENSG00000136238	RAC1	protein_coding	chr7	6442688	6442694	6442667	6442695	+	15	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	0	0	3
MIMAT0000510	hsa-miR-320a	ENSG00000136238	RAC1	protein_coding	chr7	6442940	6442945	6442918	6442946	+	15	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	0	0	0	3
MIMAT0000510	hsa-miR-320a	ENSG00000136238	RAC1	protein_coding	chr7	6443217	6443223	6443196	6443224	+	11	0	AGO1-4,AGO2	1	0	1	1	1	0	1	3
MIMAT0000617	hsa-miR-200c-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442792	6442798	6442777	6442799	+	16	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	1	1	2
MIMAT0000646	hsa-miR-155-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443104	6443109	6443082	6443110	+	19	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	1	0	0	1
MIMAT0000646	hsa-miR-155-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443554	6443560	6443533	6443561	+	17	0	AGO1-4,AGO2	1	0	1	1	1	0	0	1
MIMAT0000682	hsa-miR-200a-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443520	6443525	6443520	6443525	+	14	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000689	hsa-miR-99b-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442854	6442859	6442839	6442860	+	20	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	0	0	7
MIMAT0000703	hsa-miR-361-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443095	6443101	6443074	6443102	+	22	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	1	1	1	0	5
MIMAT0000707	hsa-miR-363-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443547	6443552	6443547	6443552	+	17	0	AGO1-4,AGO2	1	0	0	0	0	0	0	9
MIMAT0000710	hsa-miR-365a-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442981	6442987	6442960	6442988	+	30	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	1	0	1	4
MIMAT0000719	hsa-miR-367-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443547	6443552	6443547	6443552	+	17	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0000720	hsa-miR-376c-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442513	6442518	6442513	6442518	+	11	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000721	hsa-miR-369-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442916	6442922	6442895	6442923	+	11	0	AGO1-4,AGO2	1	0	0	1	0	0	0	5
MIMAT0000721	hsa-miR-369-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443079	6443086	6443059	6443087	+	29	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	1	0	0	0	5
MIMAT0000727	hsa-miR-374a-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443080	6443087	6443060	6443088	+	30	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	1	1	0	0	4
MIMAT0000729	hsa-miR-376a-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443257	6443262	6443243	6443263	+	25	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	0	0	2
MIMAT0000730	hsa-miR-377-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442771	6442777	6442757	6442778	+	17	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	0	0	5
MIMAT0000735	hsa-miR-380-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443527	6443532	6443527	6443532	+	14	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000736	hsa-miR-381-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443076	6443083	6443056	6443084	+	29	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	1	1	0	0	6
MIMAT0000737	hsa-miR-382-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442196	6442201	6442196	6442201	+	11	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000737	hsa-miR-382-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443433	6443439	6443419	6443440	+	33	2	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	1	0	0	5
MIMAT0000751	hsa-miR-330-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442125	6442130	6442103	6442131	+	10	0	AGO1-4,AGO2	1	0	1	1	0	0	0	5
MIMAT0000751	hsa-miR-330-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443363	6443368	6443341	6443369	+	28	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	5
MIMAT0000753	hsa-miR-342-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443391	6443396	6443391	6443396	+	24	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0000759	hsa-miR-148b-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442436	6442441	6442436	6442441	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0000770	hsa-miR-133b	ENSG00000136238	RAC1	protein_coding	chr7	6443309	6443314	6443309	6443314	+	28	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	10
MIMAT0000773	hsa-miR-346	ENSG00000136238	RAC1	protein_coding	chr7	6442497	6442502	6442480	6442503	+	7	0	AGO1-4	1	0	0	0	1	0	0	7
MIMAT0001340	hsa-miR-423-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442431	6442437	6442431	6442437	+	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	3
MIMAT0001536	hsa-miR-429	ENSG00000136238	RAC1	protein_coding	chr7	6442792	6442798	6442771	6442799	+	17	0	AGO1,AGO1-4,AGO2	1	0	0	1	1	1	1	1
MIMAT0001629	hsa-miR-329-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442770	6442773	6442767	6442775	+	17	0	AGO1,AGO1-4,AGO2	2	0	0	0	0	0	0	2
MIMAT0001639	hsa-miR-409-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442608	6442613	6442608	6442613	+	33	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	4
MIMAT0002172	hsa-miR-376b-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443257	6443262	6443242	6443263	+	25	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	0	0	2
MIMAT0002173	hsa-miR-483-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442624	6442629	6442624	6442629	+	30	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	0	0	0	0	4
MIMAT0002173	hsa-miR-483-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443518	6443523	6443518	6443523	+	14	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4
MIMAT0002175	hsa-miR-485-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442543	6442549	6442526	6442550	+	14	0	AGO1-4,AGO2	1	0	1	0	1	1	0	3
MIMAT0002176	hsa-miR-485-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443570	6443576	6443549	6443577	+	20	0	AGO1,AGO1-4,AGO2	1	0	0	1	0	1	0	3
MIMAT0002809	hsa-miR-146b-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442519	6442525	6442505	6442526	+	12	0	AGO1-4,AGO2	1	0	0	0	1	0	0	2
MIMAT0002813	hsa-miR-493-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442811	6442839	6442811	6442839	+	23	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	0	0	2
MIMAT0002813	hsa-miR-493-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443408	6443436	6443408	6443436	+	36	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	0	0	2
MIMAT0002817	hsa-miR-495-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442202	6442207	6442180	6442208	+	12	0	AGO1,AGO1-4,AGO2	1	0	0	1	0	1	0	6
MIMAT0002817	hsa-miR-495-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442264	6442268	6442240	6442272	+	5	0	AGO1-4,AGO2	1	0	0	2	1	0	0	6
MIMAT0002823	hsa-miR-512-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442435	6442440	6442435	6442440	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0002824	hsa-miR-498	ENSG00000136238	RAC1	protein_coding	chr7	6443588	6443593	6443588	6443593	+	16	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0002826	hsa-miR-515-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442815	6442820	6442815	6442820	+	23	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	2
MIMAT0002830	hsa-miR-520f-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442435	6442440	6442435	6442440	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0002842	hsa-miR-518f-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442124	6442129	6442124	6442129	+	10	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0002842	hsa-miR-518f-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443362	6443367	6443362	6443367	+	22	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0002844	hsa-miR-518b	ENSG00000136238	RAC1	protein_coding	chr7	6442124	6442129	6442124	6442129	+	10	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0002844	hsa-miR-518b	ENSG00000136238	RAC1	protein_coding	chr7	6443362	6443367	6443362	6443367	+	22	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0002848	hsa-miR-518c-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442124	6442129	6442124	6442129	+	10	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0002848	hsa-miR-518c-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443362	6443367	6443362	6443367	+	22	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0002849	hsa-miR-524-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442116	6442123	6442096	6442124	+	10	2	AGO1-4,AGO2	1	0	0	1	0	0	0	5
MIMAT0002855	hsa-miR-520d-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442116	6442123	6442096	6442124	+	10	2	AGO1-4,AGO2	1	0	0	1	0	0	0	4
MIMAT0002858	hsa-miR-520g-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442443	6442448	6442443	6442448	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0002863	hsa-miR-518a-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442124	6442129	6442124	6442129	+	10	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0002863	hsa-miR-518a-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443362	6443367	6443362	6443367	+	22	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0002864	hsa-miR-518d-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442124	6442129	6442124	6442129	+	10	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0002864	hsa-miR-518d-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443362	6443367	6443362	6443367	+	22	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0002867	hsa-miR-520h	ENSG00000136238	RAC1	protein_coding	chr7	6442443	6442448	6442443	6442448	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0002868	hsa-miR-522-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442229	6442235	6442228	6442235	+	6	0	AGO1-4,AGO2	1	0	1	0	0	1	0	5
MIMAT0002877	hsa-miR-513a-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443390	6443395	6443390	6443395	+	24	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0002881	hsa-miR-509-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442242	6442247	6442220	6442248	+	8	0	AGO1-4,AGO2	1	0	1	1	0	1	0	5
MIMAT0002883	hsa-miR-514a-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442883	6442888	6442883	6442889	+	6	0	AGO1-4,AGO2	1	0	0	0	0	1	0	5
MIMAT0003161	hsa-miR-493-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442395	6442400	6442373	6442401	+	7	0	AGO1-4,AGO2	1	0	1	1	0	0	0	2
MIMAT0003161	hsa-miR-493-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442453	6442459	6442432	6442460	+	7	0	AGO1-4,AGO2	1	0	1	1	0	0	0	2
MIMAT0003161	hsa-miR-493-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443263	6443268	6443241	6443269	+	25	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	2
MIMAT0003218	hsa-miR-92b-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443547	6443552	6443547	6443552	+	17	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0003239	hsa-miR-574-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442628	6442634	6442628	6442634	+	16	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0003241	hsa-miR-576-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443106	6443112	6443106	6443112	+	11	0	AGO1-4,AGO2	1	0	0	0	0	0	0	9
MIMAT0003244	hsa-miR-579-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442318	6442323	6442318	6442323	+	5	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0003245	hsa-miR-580-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442521	6442526	6442521	6442526	+	12	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0003247	hsa-miR-582-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442616	6442621	6442616	6442621	+	34	1	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	7
MIMAT0003258	hsa-miR-590-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442938	6442943	6442938	6442943	+	15	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	1
