#please cite:
#Zhou KR, Liu S, Cai L, et al. ENCORI: The Encyclopedia of RNA Interactomes.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000268	hsa-miR-211-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622317	65622322	65622317	65622322	-	19	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0000427	hsa-miR-133a-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622558	65622563	65622558	65622563	-	21	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0000429	hsa-miR-137	ENSG00000172757	CFL1	protein_coding	chr11	65622449	65622454	65622449	65622454	-	34	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000455	hsa-miR-185-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622364	65622369	65622364	65622369	-	28	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0000462	hsa-miR-206	ENSG00000172757	CFL1	protein_coding	chr11	65622496	65622501	65622496	65622501	-	29	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000722	hsa-miR-370-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622329	65622334	65622329	65622334	-	21	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000722	hsa-miR-370-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622697	65622703	65622697	65622704	-	15	5	AGO1-4,AGO2	1	0	0	0	0	0	1	3
MIMAT0000737	hsa-miR-382-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622461	65622466	65622461	65622466	-	38	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000765	hsa-miR-335-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622574	65622579	65622574	65622579	-	22	0	AGO1-4,AGO2	1	0	0	0	0	0	0	15
MIMAT0000770	hsa-miR-133b	ENSG00000172757	CFL1	protein_coding	chr11	65622558	65622563	65622558	65622563	-	21	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0000773	hsa-miR-346	ENSG00000172757	CFL1	protein_coding	chr11	65622561	65622566	65622561	65622566	-	21	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0001631	hsa-miR-451a	ENSG00000172757	CFL1	protein_coding	chr11	65622615	65622622	65622615	65622622	-	27	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0002807	hsa-miR-491-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622492	65622498	65622491	65622512	-	30	1	AGO1,AGO1-4,AGO2	1	0	1	0	1	0	0	5
MIMAT0002807	hsa-miR-491-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622653	65622658	65622653	65622658	-	19	1	AGO1-4,AGO2	1	0	1	0	0	0	0	5
MIMAT0002807	hsa-miR-491-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622766	65622771	65622766	65622771	-	15	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	5
MIMAT0002821	hsa-miR-181d-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622404	65622409	65622404	65622409	-	24	0	AGO1-4,AGO2	1	0	0	0	0	0	0	13
MIMAT0002826	hsa-miR-515-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622396	65622401	65622396	65622401	-	24	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0003161	hsa-miR-493-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622312	65622318	65622312	65622318	-	19	0	AGO1-4,AGO2	1	0	1	0	0	1	1	3
MIMAT0003220	hsa-miR-556-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622275	65622280	65622275	65622280	-	6	0	AGO1-4	0	0	1	0	0	0	0	3
MIMAT0003281	hsa-miR-613	ENSG00000172757	CFL1	protein_coding	chr11	65622496	65622501	65622496	65622501	-	29	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0003294	hsa-miR-625-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622550	65622556	65622550	65622556	-	22	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0003330	hsa-miR-654-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622491	65622496	65622491	65622496	-	30	1	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0003330	hsa-miR-654-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622652	65622657	65622652	65622657	-	19	1	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0003881	hsa-miR-668-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622444	65622449	65622444	65622449	-	31	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0004614	hsa-miR-193a-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622658	65622663	65622658	65622663	-	18	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0004682	hsa-miR-361-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622529	65622534	65622528	65622534	-	22	0	AGO1-4,AGO2	1	0	0	0	0	1	0	3
MIMAT0004682	hsa-miR-361-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622709	65622715	65622709	65622715	-	13	0	AGO1-4,AGO2	1	0	0	0	0	1	0	3
MIMAT0004682	hsa-miR-361-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622751	65622758	65622751	65622758	-	14	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0004748	hsa-miR-423-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622387	65622392	65622387	65622392	-	28	6	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0004797	hsa-miR-582-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622536	65622541	65622536	65622541	-	21	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0004797	hsa-miR-582-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622671	65622676	65622671	65622676	-	18	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0004911	hsa-miR-874-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622688	65622693	65622688	65622693	-	16	0	AGO1-4,AGO2	1	0	0	0	0	0	0	11
MIMAT0004920	hsa-miR-541-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622491	65622496	65622491	65622496	-	30	1	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0004920	hsa-miR-541-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622652	65622657	65622652	65622657	-	19	1	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0004953	hsa-miR-873-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622730	65622735	65622730	65622735	-	13	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0004954	hsa-miR-543	ENSG00000172757	CFL1	protein_coding	chr11	65622403	65622409	65622402	65622425	-	30	0	AGO1-4,AGO2	1	0	0	0	1	0	1	4
MIMAT0005796	hsa-miR-1271-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622464	65622469	65622464	65622469	-	39	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0005796	hsa-miR-1271-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622666	65622671	65622665	65622671	-	18	0	AGO1-4,AGO2	1	0	0	0	0	1	1	3
MIMAT0005877	hsa-miR-1286	ENSG00000172757	CFL1	protein_coding	chr11	65622729	65622734	65622729	65622734	-	14	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0005944	hsa-miR-1252-5p	ENSG00000172757	CFL1	protein_coding	chr11	65622636	65622643	65622636	65622643	-	26	1	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0005952	hsa-miR-1321	ENSG00000172757	CFL1	protein_coding	chr11	65622362	65622367	65622362	65622367	-	28	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0005952	hsa-miR-1321	ENSG00000172757	CFL1	protein_coding	chr11	65622384	65622390	65622384	65622390	-	28	5	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0005952	hsa-miR-1321	ENSG00000172757	CFL1	protein_coding	chr11	65622631	65622636	65622631	65622636	-	26	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0007890	hsa-miR-1914-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622387	65622393	65622387	65622393	-	28	8	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0011157	hsa-miR-2114-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622277	65622282	65622277	65622282	-	6	0	AGO1-4	0	0	1	0	0	0	0	5
MIMAT0015056	hsa-miR-3179	ENSG00000172757	CFL1	protein_coding	chr11	65622476	65622482	65622476	65622482	-	32	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0015056	hsa-miR-3179	ENSG00000172757	CFL1	protein_coding	chr11	65622680	65622685	65622680	65622685	-	16	10	AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0015056	hsa-miR-3179	ENSG00000172757	CFL1	protein_coding	chr11	65622733	65622739	65622733	65622739	-	13	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0019868	hsa-miR-4739	ENSG00000172757	CFL1	protein_coding	chr11	65622362	65622367	65622362	65622367	-	28	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0019868	hsa-miR-4739	ENSG00000172757	CFL1	protein_coding	chr11	65622384	65622390	65622384	65622390	-	28	6	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0019868	hsa-miR-4739	ENSG00000172757	CFL1	protein_coding	chr11	65622631	65622636	65622631	65622636	-	26	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0021125	hsa-miR-5194	ENSG00000172757	CFL1	protein_coding	chr11	65622387	65622393	65622387	65622393	-	28	7	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0027687	hsa-miR-6893-3p	ENSG00000172757	CFL1	protein_coding	chr11	65622697	65622703	65622697	65622703	-	15	4	AGO1-4,AGO2	0	0	0	0	0	0	1	1
