#please cite:
#Zhou KR, Liu S, Cai L, et al. ENCORI: The Encyclopedia of RNA Interactomes.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000257	hsa-miR-181b-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46512255	46512283	46512255	46512283	-	2	1	AGO1-4,AGO2	0	0	0	1	0	0	0	6
MIMAT0000258	hsa-miR-181c-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508628	46508634	46508627	46508655	-	8	0	AGO1-4,AGO2	1	0	1	1	1	0	0	9
MIMAT0000258	hsa-miR-181c-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509223	46509229	46509222	46509250	-	27	0	AGO1-4,AGO2	1	0	1	1	1	1	1	9
MIMAT0000258	hsa-miR-181c-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46512255	46512283	46512255	46512283	-	2	1	AGO1-4,AGO2	0	0	0	1	0	0	0	9
MIMAT0000271	hsa-miR-214-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506214	46506219	46506214	46506219	-	1	1	AGO1-4	1	0	1	0	0	0	0	1
MIMAT0000271	hsa-miR-214-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507300	46507306	46507299	46507322	-	3	0	AGO1-4,AGO2	1	0	1	0	1	0	0	1
MIMAT0000271	hsa-miR-214-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508941	46508946	46508941	46508946	-	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	1
MIMAT0000274	hsa-miR-217	ENSG00000117461	PIK3R3	protein_coding	chr1	46507480	46507485	46507480	46507485	-	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	2
MIMAT0000274	hsa-miR-217	ENSG00000117461	PIK3R3	protein_coding	chr1	46507731	46507736	46507731	46507736	-	1	0	AGO1-4	1	0	1	0	0	0	0	2
MIMAT0000274	hsa-miR-217	ENSG00000117461	PIK3R3	protein_coding	chr1	46507976	46507981	46507976	46507981	-	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	2
MIMAT0000274	hsa-miR-217	ENSG00000117461	PIK3R3	protein_coding	chr1	46508362	46508368	46508361	46508382	-	2	0	AGO1-4,AGO2	1	0	1	0	1	0	0	2
MIMAT0000280	hsa-miR-223-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506671	46506676	46506671	46506676	-	1	0	AGO2	1	0	0	0	0	0	0	8
MIMAT0000280	hsa-miR-223-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509135	46509140	46509135	46509140	-	8	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0000281	hsa-miR-224-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506135	46506141	46506134	46506155	-	10	0	AGO1-4,AGO2	1	0	0	0	1	0	1	11
MIMAT0000281	hsa-miR-224-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506951	46506956	46506951	46506956	-	2	0	AGO2	1	0	0	0	0	0	0	11
MIMAT0000318	hsa-miR-200b-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507181	46507188	46507181	46507188	-	2	0	AGO1-4	1	0	0	0	0	0	0	6
MIMAT0000318	hsa-miR-200b-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508704	46508709	46508704	46508709	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000418	hsa-miR-23b-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506138	46506143	46506138	46506143	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000418	hsa-miR-23b-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509221	46509227	46509220	46509248	-	27	0	AGO1-4,AGO2	1	0	0	1	1	0	1	3
MIMAT0000420	hsa-miR-30b-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506066	46506071	46506066	46506071	-	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0000420	hsa-miR-30b-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507625	46507630	46507625	46507630	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0000425	hsa-miR-130a-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509138	46509143	46509138	46509143	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	10
MIMAT0000428	hsa-miR-135a-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508033	46508039	46508032	46508052	-	1	0	AGO1-4	1	0	0	0	1	0	1	4
MIMAT0000428	hsa-miR-135a-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509149	46509154	46509149	46509154	-	15	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000429	hsa-miR-137	ENSG00000117461	PIK3R3	protein_coding	chr1	46505818	46505823	46505817	46505845	-	3	0	AGO1-4,AGO2	1	0	0	1	0	0	1	10
MIMAT0000429	hsa-miR-137	ENSG00000117461	PIK3R3	protein_coding	chr1	46505832	46505837	46505831	46505859	-	5	0	AGO1-4,AGO2	1	0	0	1	0	1	1	10
MIMAT0000438	hsa-miR-152-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509137	46509143	46509136	46509164	-	15	0	AGO1,AGO1-4,AGO2	1	0	0	1	1	1	1	11
MIMAT0000441	hsa-miR-9-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507740	46507745	46507740	46507745	-	1	0	AGO1-4	1	0	0	0	0	0	0	5
MIMAT0000441	hsa-miR-9-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508844	46508850	46508843	46508871	-	4	0	AGO1-4,AGO2	1	0	0	1	1	1	1	5
MIMAT0000448	hsa-miR-136-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507881	46507888	46507881	46507888	-	8	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000449	hsa-miR-146a-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506360	46506365	46506360	46506365	-	2	0	AGO2	1	0	1	0	0	0	0	6
MIMAT0000449	hsa-miR-146a-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509163	46509168	46509163	46509168	-	14	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	6
MIMAT0000449	hsa-miR-146a-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509317	46509322	46509317	46509322	-	8	0	AGO1-4,AGO2	1	0	1	0	0	0	0	6
MIMAT0000450	hsa-miR-149-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507417	46507422	46507417	46507422	-	1	0	AGO1-4	1	0	1	0	0	0	0	8
MIMAT0000450	hsa-miR-149-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509066	46509071	46509066	46509071	-	4	0	AGO1-4,AGO2	1	0	1	0	0	0	0	8
MIMAT0000456	hsa-miR-186-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508495	46508501	46508494	46508522	-	3	0	AGO1-4,AGO2	1	0	0	1	0	0	0	3
MIMAT0000456	hsa-miR-186-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509268	46509274	46509267	46509295	-	18	0	AGO1-4,AGO2	1	0	0	1	1	0	1	3
MIMAT0000617	hsa-miR-200c-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507181	46507188	46507181	46507188	-	2	0	AGO1-4	1	0	0	0	0	0	0	4
MIMAT0000617	hsa-miR-200c-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508704	46508709	46508704	46508709	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000646	hsa-miR-155-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509179	46509184	46509179	46509184	-	13	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000680	hsa-miR-106b-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46505986	46505991	46505986	46505991	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	9
MIMAT0000681	hsa-miR-29c-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508451	46508457	46508450	46508471	-	6	0	AGO1-4,AGO2	1	0	0	0	1	0	1	5
MIMAT0000687	hsa-miR-299-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506956	46506961	46506956	46506961	-	2	0	AGO2	1	0	0	0	0	0	0	5
MIMAT0000687	hsa-miR-299-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508118	46508123	46508118	46508123	-	3	0	AGO2	1	0	0	0	0	0	0	5
MIMAT0000688	hsa-miR-301a-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509138	46509143	46509138	46509143	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000691	hsa-miR-130b-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509138	46509143	46509138	46509143	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000692	hsa-miR-30e-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506066	46506071	46506066	46506071	-	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	2
MIMAT0000692	hsa-miR-30e-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507625	46507630	46507625	46507630	-	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	2
MIMAT0000707	hsa-miR-363-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46505819	46505824	46505818	46505846	-	3	0	AGO1-4,AGO2	1	0	1	1	0	0	1	1
MIMAT0000707	hsa-miR-363-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46505833	46505838	46505832	46505860	-	5	0	AGO1-4,AGO2	1	0	1	1	0	1	1	1
MIMAT0000707	hsa-miR-363-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46505940	46505946	46505939	46505967	-	6	0	AGO1-4,AGO2	1	0	1	1	1	0	0	1
MIMAT0000707	hsa-miR-363-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508367	46508373	46508366	46508394	-	3	0	AGO1-4,AGO2	1	0	1	1	1	1	1	1
MIMAT0000710	hsa-miR-365a-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509180	46509186	46509179	46509207	-	15	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	10
MIMAT0000710	hsa-miR-365a-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509272	46509278	46509271	46509299	-	18	0	AGO1-4,AGO2	1	0	1	1	1	0	1	10
MIMAT0000710	hsa-miR-365a-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509310	46509315	46509309	46509337	-	9	0	AGO1-4,AGO2	1	0	1	1	0	0	0	10
MIMAT0000719	hsa-miR-367-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46505819	46505824	46505818	46505846	-	3	0	AGO1-4,AGO2	1	0	1	1	0	0	1	1
MIMAT0000719	hsa-miR-367-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46505833	46505838	46505832	46505860	-	5	0	AGO1-4,AGO2	1	0	1	1	0	1	1	1
MIMAT0000719	hsa-miR-367-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46505940	46505946	46505939	46505967	-	6	0	AGO1-4,AGO2	1	0	1	1	1	0	0	1
MIMAT0000719	hsa-miR-367-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508367	46508373	46508366	46508394	-	3	0	AGO1-4,AGO2	1	0	1	1	1	1	1	1
MIMAT0000720	hsa-miR-376c-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507981	46507986	46507981	46507986	-	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000721	hsa-miR-369-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508311	46508316	46508311	46508316	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000721	hsa-miR-369-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508702	46508708	46508702	46508708	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000723	hsa-miR-371a-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508641	46508648	46508641	46508648	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000727	hsa-miR-374a-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506699	46506704	46506699	46506704	-	1	0	AGO2	1	0	0	0	0	0	0	3
MIMAT0000727	hsa-miR-374a-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508310	46508316	46508309	46508330	-	5	0	AGO1-4,AGO2	1	0	0	0	1	0	0	3
MIMAT0000728	hsa-miR-375	ENSG00000117461	PIK3R3	protein_coding	chr1	46508320	46508325	46508319	46508340	-	6	0	AGO1-4,AGO2	1	0	0	0	1	0	0	8
MIMAT0000732	hsa-miR-378a-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507804	46507810	46507803	46507826	-	5	0	AGO1-4,AGO2	1	1	0	0	1	0	0	3
MIMAT0000736	hsa-miR-381-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508387	46508392	46508387	46508392	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000736	hsa-miR-381-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508446	46508452	46508445	46508465	-	6	0	AGO1-4,AGO2	1	0	0	0	1	0	0	5
MIMAT0000736	hsa-miR-381-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509015	46509020	46509015	46509020	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000751	hsa-miR-330-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506422	46506427	46506421	46506449	-	1	0	AGO2	1	0	1	1	0	0	0	2
MIMAT0000751	hsa-miR-330-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506433	46506439	46506432	46506460	-	1	0	AGO2	1	0	1	1	0	0	0	2
MIMAT0000751	hsa-miR-330-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507321	46507326	46507320	46507348	-	3	0	AGO1-4,AGO2	1	0	1	1	0	0	0	2
MIMAT0000751	hsa-miR-330-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508474	46508479	46508473	46508501	-	2	0	AGO1-4,AGO2	1	0	1	1	0	0	0	2
MIMAT0000755	hsa-miR-323a-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506003	46506008	46506002	46506008	-	4	1	AGO1-4,AGO2	1	0	0	0	0	1	1	7
MIMAT0000755	hsa-miR-323a-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507172	46507178	46507172	46507178	-	2	0	AGO1-4	1	0	0	0	0	0	0	7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508033	46508039	46508032	46508052	-	1	0	AGO1-4	1	0	0	0	1	0	1	13
MIMAT0000758	hsa-miR-135b-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509149	46509154	46509149	46509154	-	15	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	13
MIMAT0000759	hsa-miR-148b-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509137	46509143	46509136	46509164	-	15	0	AGO1,AGO1-4,AGO2	1	0	0	1	1	1	1	3
MIMAT0000762	hsa-miR-324-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507152	46507157	46507152	46507157	-	1	0	AGO1-4	1	0	0	0	0	0	0	3
MIMAT0000762	hsa-miR-324-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507872	46507878	46507872	46507878	-	6	0	AGO1-4	1	0	0	0	0	0	0	3
MIMAT0001339	hsa-miR-422a	ENSG00000117461	PIK3R3	protein_coding	chr1	46507804	46507810	46507803	46507826	-	5	0	AGO1-4,AGO2	1	1	1	0	1	0	0	0
MIMAT0001340	hsa-miR-423-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509205	46509212	46509205	46509212	-	13	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0001413	hsa-miR-20b-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46505986	46505991	46505986	46505991	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0001536	hsa-miR-429	ENSG00000117461	PIK3R3	protein_coding	chr1	46507181	46507186	46507181	46507186	-	2	0	AGO1-4	1	0	0	0	0	0	0	4
MIMAT0001536	hsa-miR-429	ENSG00000117461	PIK3R3	protein_coding	chr1	46508704	46508709	46508704	46508709	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0001639	hsa-miR-409-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508316	46508322	46508316	46508322	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0002171	hsa-miR-410-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508309	46508314	46508309	46508314	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0002173	hsa-miR-483-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507879	46507884	46507879	46507884	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	9
MIMAT0002807	hsa-miR-491-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507842	46507847	46507842	46507847	-	4	0	AGO1-4	1	0	0	0	0	0	0	0
MIMAT0002807	hsa-miR-491-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508902	46508907	46508902	46508907	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0002809	hsa-miR-146b-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506360	46506365	46506360	46506365	-	2	0	AGO2	1	0	1	0	0	0	0	8
MIMAT0002809	hsa-miR-146b-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509163	46509168	46509163	46509168	-	14	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	8
MIMAT0002809	hsa-miR-146b-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509317	46509322	46509317	46509322	-	8	0	AGO1-4,AGO2	1	0	1	0	0	0	0	8
MIMAT0002814	hsa-miR-432-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46506084	46506089	46506083	46506111	-	7	0	AGO1-4,AGO2	1	0	0	1	0	0	0	6
MIMAT0002816	hsa-miR-494-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508438	46508443	46508437	46508465	-	6	0	AGO1-4,AGO2	1	0	1	1	0	0	0	6
MIMAT0002816	hsa-miR-494-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508520	46508525	46508519	46508547	-	3	0	AGO1-4,AGO2	1	0	1	1	0	0	0	6
MIMAT0002816	hsa-miR-494-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508761	46508766	46508760	46508788	-	2	0	AGO1-4,AGO2	1	0	1	1	0	0	0	6
MIMAT0002816	hsa-miR-494-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46509093	46509098	46509092	46509120	-	5	0	AGO1-4,AGO2	1	0	1	1	0	0	0	6
MIMAT0002817	hsa-miR-495-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46505886	46505891	46505885	46505913	-	5	0	AGO1-4,AGO2	1	0	0	1	0	0	0	5
MIMAT0002817	hsa-miR-495-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508675	46508681	46508674	46508702	-	3	0	AGO1-4,AGO2	1	0	0	1	0	0	0	5
